epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/acc_speed,train/acc_x,train/acc_y,train/acc_yaw,train/loss_all,train/loss_egospeed,train/loss_forecast,train/loss_path,train/loss_speed,train/loss_wp,train/loss_x,train/loss_y,train/loss_yaw,val/loss_all,val/loss_egospeed,val/loss_forecast,val/loss_path,val/loss_wp
,0.00028360360360360357,0.00028360360360360357,1574,,,,,,,,,,,,,,,,,,
,0.00028450450450450446,0.00028450450450450446,1579,,,,,,,,,,,,,,,,,,
,0.0002854054054054054,0.0002854054054054054,1584,,,,,,,,,,,,,,,,,,
,0.0002863063063063063,0.0002863063063063063,1589,,,,,,,,,,,,,,,,,,
,0.00028720720720720717,0.00028720720720720717,1594,,,,,,,,,,,,,,,,,,
,0.00028810810810810805,0.00028810810810810805,1599,,,,,,,,,,,,,,,,,,
,0.000289009009009009,0.000289009009009009,1604,,,,,,,,,,,,,,,,,,
,0.0002899099099099099,0.0002899099099099099,1609,,,,,,,,,,,,,,,,,,
,0.00029081081081081076,0.00029081081081081076,1614,,,,,,,,,,,,,,,,,,
,0.0002917117117117117,0.0002917117117117117,1619,,,,,,,,,,,,,,,,,,
,0.0002926126126126126,0.0002926126126126126,1624,,,,,,,,,,,,,,,,,,
,0.00029351351351351347,0.00029351351351351347,1629,,,,,,,,,,,,,,,,,,
,0.0002944144144144144,0.0002944144144144144,1634,,,,,,,,,,,,,,,,,,
,0.0002953153153153153,0.0002953153153153153,1639,,,,,,,,,,,,,,,,,,
,0.0002962162162162162,0.0002962162162162162,1644,,,,,,,,,,,,,,,,,,
,0.00029711711711711707,0.00029711711711711707,1649,,,,,,,,,,,,,,,,,,
,0.000298018018018018,0.000298018018018018,1654,,,,,,,,,,,,,,,,,,
,0.0002989189189189189,0.0002989189189189189,1659,,,,,,,,,,,,,,,,,,
,0.0002998198198198198,0.0002998198198198198,1664,,,,,,,,,,,,,,,,,,
,0.00029999994729889055,0.00029999994729889055,1669,,,,,,,,,,,,,,,,,,
,0.000299999733200697,0.000299999733200697,1674,,,,,,,,,,,,,,,,,,
,0.0002999993544118349,0.0002999993544118349,1679,,,,,,,,,,,,,,,,,,
,0.0002999988109327201,0.0002999988109327201,1684,,,,,,,,,,,,,,,,,,
,0.00029999810276394936,0.00029999810276394936,1689,,,,,,,,,,,,,,,,,,
,0.00029999722990630014,0.00029999722990630014,1694,,,,,,,,,,,,,,,,,,
,0.0002999961923607309,0.0002999961923607309,1699,,,,,,,,,,,,,,,,,,
,0.00029999499012838064,0.00029999499012838064,1704,,,,,,,,,,,,,,,,,,
,0.0002999936232105694,0.0002999936232105694,1709,,,,,,,,,,,,,,,,,,
,0.000299992091608798,0.000299992091608798,1714,,,,,,,,,,,,,,,,,,
,0.00029999039532474807,0.00029999039532474807,1719,,,,,,,,,,,,,,,,,,
,0.00029998853436028194,0.00029998853436028194,1724,,,,,,,,,,,,,,,,,,
,0.0002999865087174429,0.0002999865087174429,1729,,,,,,,,,,,,,,,,,,
,0.00029998431839845506,0.00029998431839845506,1734,,,,,,,,,,,,,,,,,,
,0.0002999819634057231,0.0002999819634057231,1739,,,,,,,,,,,,,,,,,,
,0.00029997944374183274,0.00029997944374183274,1744,,,,,,,,,,,,,,,,,,
,0.00029997675940955046,0.00029997675940955046,1749,,,,,,,,,,,,,,,,,,
,0.0002999739104118234,0.0002999739104118234,1754,,,,,,,,,,,,,,,,,,
,0.00029997089675177965,0.00029997089675177965,1759,,,,,,,,,,,,,,,,,,
,0.000299967718432728,0.000299967718432728,1764,,,,,,,,,,,,,,,,,,
,0.0002999643754581581,0.0002999643754581581,1769,,,,,,,,,,,,,,,,,,
,0.0002999608678317403,0.0002999608678317403,1774,,,,,,,,,,,,,,,,,,
,0.0002999571955573257,0.0002999571955573257,1779,,,,,,,,,,,,,,,,,,
,0.00029995335863894633,0.00029995335863894633,1784,,,,,,,,,,,,,,,,,,
,0.0002999493570808149,0.0002999493570808149,1789,,,,,,,,,,,,,,,,,,
,0.0002999451908873248,0.0002999451908873248,1794,,,,,,,,,,,,,,,,,,
,0.00029994086006305035,0.00029994086006305035,1799,,,,,,,,,,,,,,,,,,
,0.00029993636461274646,0.00029993636461274646,1804,,,,,,,,,,,,,,,,,,
,0.0002999317045413489,0.0002999317045413489,1809,,,,,,,,,,,,,,,,,,
,0.00029992687985397413,0.00029992687985397413,1814,,,,,,,,,,,,,,,,,,
,0.0002999218905559194,0.0002999218905559194,1819,,,,,,,,,,,,,,,,,,
,0.0002999167366526626,0.0002999167366526626,1824,,,,,,,,,,,,,,,,,,
,0.0002999114181498625,0.0002999114181498625,1829,,,,,,,,,,,,,,,,,,
,0.0002999059350533583,0.0002999059350533583,1834,,,,,,,,,,,,,,,,,,
,0.00029990028736917037,0.00029990028736917037,1839,,,,,,,,,,,,,,,,,,
,0.00029989447510349933,0.00029989447510349933,1844,,,,,,,,,,,,,,,,,,
,0.00029988849826272676,0.00029988849826272676,1849,,,,,,,,,,,,,,,,,,
,0.00029988235685341494,0.00029988235685341494,1854,,,,,,,,,,,,,,,,,,
,0.0002998760508823067,0.0002998760508823067,1859,,,,,,,,,,,,,,,,,,
,0.00029986958035632563,0.00029986958035632563,1864,,,,,,,,,,,,,,,,,,
,0.0002998629452825759,0.0002998629452825759,1869,,,,,,,,,,,,,,,,,,
,0.00029985614566834255,0.00029985614566834255,1874,,,,,,,,,,,,,,,,,,
,0.00029984918152109105,0.00029984918152109105,1879,,,,,,,,,,,,,,,,,,
,0.0002998420528484677,0.0002998420528484677,1884,,,,,,,,,,,,,,,,,,
,0.0002998347596582993,0.0002998347596582993,1889,,,,,,,,,,,,,,,,,,
,0.0002998273019585933,0.0002998273019585933,1894,,,,,,,,,,,,,,,,,,
,0.00029981967975753785,0.00029981967975753785,1899,,,,,,,,,,,,,,,,,,
,0.0002998118930635017,0.0002998118930635017,1904,,,,,,,,,,,,,,,,,,
,0.0002998039418850341,0.0002998039418850341,1909,,,,,,,,,,,,,,,,,,
,0.00029979582623086503,0.00029979582623086503,1914,,,,,,,,,,,,,,,,,,
,0.00029978754610990495,0.00029978754610990495,1919,,,,,,,,,,,,,,,,,,
,0.0002997791015312449,0.0002997791015312449,1924,,,,,,,,,,,,,,,,,,
,0.0002997704925041566,0.0002997704925041566,1929,,,,,,,,,,,,,,,,,,
,0.00029976171903809215,0.00029976171903809215,1934,,,,,,,,,,,,,,,,,,
,0.00029975278114268436,0.00029975278114268436,1939,,,,,,,,,,,,,,,,,,
,0.0002997436788277465,0.0002997436788277465,1944,,,,,,,,,,,,,,,,,,
,0.0002997344121032723,0.0002997344121032723,1949,,,,,,,,,,,,,,,,,,
,0.00029972498097943616,0.00029972498097943616,1954,,,,,,,,,,,,,,,,,,
,0.0002997153854665929,0.0002997153854665929,1959,,,,,,,,,,,,,,,,,,
,0.0002997056255752776,0.0002997056255752776,1964,,,,,,,,,,,,,,,,,,
,0.0002996957013162062,0.0002996957013162062,1969,,,,,,,,,,,,,,,,,,
,0.000299685612700275,0.000299685612700275,1974,,,,,,,,,,,,,,,,,,
,0.00029967535973856056,0.00029967535973856056,1979,,,,,,,,,,,,,,,,,,
,0.0002996649424423201,0.0002996649424423201,1984,,,,,,,,,,,,,,,,,,
,0.0002996543608229911,0.0002996543608229911,1989,,,,,,,,,,,,,,,,,,
,0.0002996436148921917,0.0002996436148921917,1994,,,,,,,,,,,,,,,,,,
,0.00029963270466172007,0.00029963270466172007,1999,,,,,,,,,,,,,,,,,,
,0.0002996216301435551,0.0002996216301435551,2004,,,,,,,,,,,,,,,,,,
,0.00029961039134985596,0.00029961039134985596,2009,,,,,,,,,,,,,,,,,,
,0.0002995989882929621,0.0002995989882929621,2014,,,,,,,,,,,,,,,,,,
,0.0002995874209853935,0.0002995874209853935,2019,,,,,,,,,,,,,,,,,,
,0.0002995756894398502,0.0002995756894398502,2024,,,,,,,,,,,,,,,,,,
,0.0002995637936692129,0.0002995637936692129,2029,,,,,,,,,,,,,,,,,,
,0.00029955173368654235,0.00029955173368654235,2034,,,,,,,,,,,,,,,,,,
,0.0002995395095050797,0.0002995395095050797,2039,,,,,,,,,,,,,,,,,,
,0.00029952712113824636,0.00029952712113824636,2044,,,,,,,,,,,,,,,,,,
,0.00029951456859964406,0.00029951456859964406,2049,,,,,,,,,,,,,,,,,,
,0.00029950185190305464,0.00029950185190305464,2054,,,,,,,,,,,,,,,,,,
,0.00029948897106244035,0.00029948897106244035,2059,,,,,,,,,,,,,,,,,,
,0.0002994759260919435,0.0002994759260919435,2064,,,,,,,,,,,,,,,,,,
,0.00029946271700588675,0.00029946271700588675,2069,,,,,,,,,,,,,,,,,,
,0.0002994493438187728,0.0002994493438187728,2074,,,,,,,,,,,,,,,,,,
,0.00029943580654528474,0.00029943580654528474,2079,,,,,,,,,,,,,,,,,,
2,,,2081,,,,,,,,,,,,,,9.34255599975586,3.504509687423706,3.297764539718628,0.43197521567344666,0.38040608167648315
2,,,2081,0.382795125246048,0.033851295709609985,0.057591214776039124,0.29286688566207886,5.615306854248047,0.9910842776298523,3.230544090270996,0.23327864706516266,1.6802442073822021,0.22728656232357025,4.677799224853516,4.169042110443115,2.395099639892578,,,,,
,0.00029942210520028553,0.00029942210520028553,2084,,,,,,,,,,,,,,,,,,
,0.0002994082397988186,0.0002994082397988186,2089,,,,,,,,,,,,,,,,,,
,0.00029939421035610707,0.00029939421035610707,2094,,,,,,,,,,,,,,,,,,
,0.00029938001688755464,0.00029938001688755464,2099,,,,,,,,,,,,,,,,,,
,0.0002993656594087448,0.0002993656594087448,2104,,,,,,,,,,,,,,,,,,
,0.0002993511379354412,0.0002993511379354412,2109,,,,,,,,,,,,,,,,,,
,0.0002993364524835875,0.0002993364524835875,2114,,,,,,,,,,,,,,,,,,
,0.0002993216030693076,0.0002993216030693076,2119,,,,,,,,,,,,,,,,,,
,0.0002993065897089051,0.0002993065897089051,2124,,,,,,,,,,,,,,,,,,
,0.0002992914124188638,0.0002992914124188638,2129,,,,,,,,,,,,,,,,,,
,0.00029927607121584747,0.00029927607121584747,2134,,,,,,,,,,,,,,,,,,
,0.00029926056611669983,0.00029926056611669983,2139,,,,,,,,,,,,,,,,,,
,0.00029924489713844453,0.00029924489713844453,2144,,,,,,,,,,,,,,,,,,
,0.0002992290642982852,0.0002992290642982852,2149,,,,,,,,,,,,,,,,,,
,0.0002992130676136053,0.0002992130676136053,2154,,,,,,,,,,,,,,,,,,
,0.00029919690710196825,0.00029919690710196825,2159,,,,,,,,,,,,,,,,,,
,0.00029918058278111733,0.00029918058278111733,2164,,,,,,,,,,,,,,,,,,
,0.0002991640946689756,0.0002991640946689756,2169,,,,,,,,,,,,,,,,,,
,0.00029914744278364605,0.00029914744278364605,2174,,,,,,,,,,,,,,,,,,
,0.0002991306271434115,0.0002991306271434115,2179,,,,,,,,,,,,,,,,,,
,0.00029911364776673445,0.00029911364776673445,2184,,,,,,,,,,,,,,,,,,
,0.0002990965046722572,0.0002990965046722572,2189,,,,,,,,,,,,,,,,,,
,0.00029907919787880194,0.00029907919787880194,2194,,,,,,,,,,,,,,,,,,
,0.0002990617274053704,0.0002990617274053704,2199,,,,,,,,,,,,,,,,,,
,0.0002990440932711441,0.0002990440932711441,2204,,,,,,,,,,,,,,,,,,
,0.00029902629549548434,0.00029902629549548434,2209,,,,,,,,,,,,,,,,,,
,0.0002990083340979319,0.0002990083340979319,2214,,,,,,,,,,,,,,,,,,
,0.0002989902090982074,0.0002989902090982074,2219,,,,,,,,,,,,,,,,,,
,0.0002989719205162109,0.0002989719205162109,2224,,,,,,,,,,,,,,,,,,
,0.00029895346837202234,0.00029895346837202234,2229,,,,,,,,,,,,,,,,,,
,0.0002989348526859009,0.0002989348526859009,2234,,,,,,,,,,,,,,,,,,
,0.0002989160734782855,0.0002989160734782855,2239,,,,,,,,,,,,,,,,,,
,0.0002988971307697947,0.0002988971307697947,2244,,,,,,,,,,,,,,,,,,
,0.00029887802458122625,0.00029887802458122625,2249,,,,,,,,,,,,,,,,,,
,0.00029885875493355777,0.00029885875493355777,2254,,,,,,,,,,,,,,,,,,
,0.00029883932184794604,0.00029883932184794604,2259,,,,,,,,,,,,,,,,,,
,0.0002988197253457275,0.0002988197253457275,2264,,,,,,,,,,,,,,,,,,
,0.0002987999654484179,0.0002987999654484179,2269,,,,,,,,,,,,,,,,,,
,0.0002987800421777125,0.0002987800421777125,2274,,,,,,,,,,,,,,,,,,
,0.00029875995555548576,0.00029875995555548576,2279,,,,,,,,,,,,,,,,,,
,0.00029873970560379156,0.00029873970560379156,2284,,,,,,,,,,,,,,,,,,
,0.0002987192923448632,0.0002987192923448632,2289,,,,,,,,,,,,,,,,,,
,0.00029869871580111317,0.00029869871580111317,2294,,,,,,,,,,,,,,,,,,
,0.00029867797599513325,0.00029867797599513325,2299,,,,,,,,,,,,,,,,,,
,0.00029865707294969454,0.00029865707294969454,2304,,,,,,,,,,,,,,,,,,
,0.0002986360066877473,0.0002986360066877473,2309,,,,,,,,,,,,,,,,,,
,0.00029861477723242105,0.00029861477723242105,2314,,,,,,,,,,,,,,,,,,
,0.00029859338460702444,0.00029859338460702444,2319,,,,,,,,,,,,,,,,,,
,0.00029857182883504527,0.00029857182883504527,2324,,,,,,,,,,,,,,,,,,
,0.00029855010994015043,0.00029855010994015043,2329,,,,,,,,,,,,,,,,,,
,0.00029852822794618607,0.00029852822794618607,2334,,,,,,,,,,,,,,,,,,
,0.00029850618287717725,0.00029850618287717725,2339,,,,,,,,,,,,,,,,,,
,0.00029848397475732807,0.00029848397475732807,2344,,,,,,,,,,,,,,,,,,
,0.00029846160361102176,0.00029846160361102176,2349,,,,,,,,,,,,,,,,,,
,0.00029843906946282054,0.00029843906946282054,2354,,,,,,,,,,,,,,,,,,
,0.00029841637233746546,0.00029841637233746546,2359,,,,,,,,,,,,,,,,,,
,0.00029839351225987665,0.00029839351225987665,2364,,,,,,,,,,,,,,,,,,
,0.000298370489255153,0.000298370489255153,2369,,,,,,,,,,,,,,,,,,
,0.0002983473033485725,0.0002983473033485725,2374,,,,,,,,,,,,,,,,,,
,0.0002983239545655919,0.0002983239545655919,2379,,,,,,,,,,,,,,,,,,
,0.0002983004429318467,0.0002983004429318467,2384,,,,,,,,,,,,,,,,,,
,0.00029827676847315115,0.00029827676847315115,2389,,,,,,,,,,,,,,,,,,
,0.0002982529312154986,0.0002982529312154986,2394,,,,,,,,,,,,,,,,,,
,0.0002982289311850607,0.0002982289311850607,2399,,,,,,,,,,,,,,,,,,
,0.00029820476840818815,0.00029820476840818815,2404,,,,,,,,,,,,,,,,,,
,0.00029818044291141023,0.00029818044291141023,2409,,,,,,,,,,,,,,,,,,
,0.00029815595472143486,0.00029815595472143486,2414,,,,,,,,,,,,,,,,,,
,0.0002981313038651486,0.0002981313038651486,2419,,,,,,,,,,,,,,,,,,
,0.0002981064903696166,0.0002981064903696166,2424,,,,,,,,,,,,,,,,,,
,0.0002980815142620825,0.0002980815142620825,2429,,,,,,,,,,,,,,,,,,
,0.00029805637556996873,0.00029805637556996873,2434,,,,,,,,,,,,,,,,,,
,0.000298031074320876,0.000298031074320876,2439,,,,,,,,,,,,,,,,,,
,0.00029800561054258345,0.00029800561054258345,2444,,,,,,,,,,,,,,,,,,
,0.00029797998426304886,0.00029797998426304886,2449,,,,,,,,,,,,,,,,,,
,0.00029795419551040833,0.00029795419551040833,2454,,,,,,,,,,,,,,,,,,
,0.00029792824431297635,0.00029792824431297635,2459,,,,,,,,,,,,,,,,,,
,0.0002979021306992458,0.0002979021306992458,2464,,,,,,,,,,,,,,,,,,
,0.00029787585469788784,0.00029787585469788784,2469,,,,,,,,,,,,,,,,,,
,0.00029784941633775186,0.00029784941633775186,2474,,,,,,,,,,,,,,,,,,
,0.00029782281564786576,0.00029782281564786576,2479,,,,,,,,,,,,,,,,,,
,0.00029779605265743534,0.00029779605265743534,2484,,,,,,,,,,,,,,,,,,
,0.00029776912739584477,0.00029776912739584477,2489,,,,,,,,,,,,,,,,,,
,0.00029774203989265644,0.00029774203989265644,2494,,,,,,,,,,,,,,,,,,
,0.0002977147901776107,0.0002977147901776107,2499,,,,,,,,,,,,,,,,,,
,0.0002976873782806262,0.0002976873782806262,2504,,,,,,,,,,,,,,,,,,
,0.00029765980423179946,0.00029765980423179946,2509,,,,,,,,,,,,,,,,,,
,0.0002976320680614052,0.0002976320680614052,2514,,,,,,,,,,,,,,,,,,
,0.000297604169799896,0.000297604169799896,2519,,,,,,,,,,,,,,,,,,
,0.0002975761094779025,0.0002975761094779025,2524,,,,,,,,,,,,,,,,,,
,0.0002975478871262332,0.0002975478871262332,2529,,,,,,,,,,,,,,,,,,
,0.00029751950277587464,0.00029751950277587464,2534,,,,,,,,,,,,,,,,,,
,0.00029749095645799107,0.00029749095645799107,2539,,,,,,,,,,,,,,,,,,
,0.00029746224820392456,0.00029746224820392456,2544,,,,,,,,,,,,,,,,,,
,0.00029743337804519513,0.00029743337804519513,2549,,,,,,,,,,,,,,,,,,
,0.0002974043460135005,0.0002974043460135005,2554,,,,,,,,,,,,,,,,,,
,0.000297375152140716,0.000297375152140716,2559,,,,,,,,,,,,,,,,,,
,0.0002973457964588948,0.0002973457964588948,2564,,,,,,,,,,,,,,,,,,
,0.0002973162790002676,0.0002973162790002676,2569,,,,,,,,,,,,,,,,,,
,0.0002972865997972429,0.0002972865997972429,2574,,,,,,,,,,,,,,,,,,
,0.00029725675888240665,0.00029725675888240665,2579,,,,,,,,,,,,,,,,,,
,0.0002972267562885223,0.0002972267562885223,2584,,,,,,,,,,,,,,,,,,
,0.0002971965920485309,0.0002971965920485309,2589,,,,,,,,,,,,,,,,,,
,0.0002971662661955511,0.0002971662661955511,2594,,,,,,,,,,,,,,,,,,
,0.0002971357787628787,0.0002971357787628787,2599,,,,,,,,,,,,,,,,,,
,0.0002971051297839872,0.0002971051297839872,2604,,,,,,,,,,,,,,,,,,
,0.0002970743192925272,0.0002970743192925272,2609,,,,,,,,,,,,,,,,,,
,0.0002970433473223268,0.0002970433473223268,2614,,,,,,,,,,,,,,,,,,
,0.00029701221390739146,0.00029701221390739146,2619,,,,,,,,,,,,,,,,,,
,0.0002969809190819037,0.0002969809190819037,2624,,,,,,,,,,,,,,,,,,
,0.0002969494628802233,0.0002969494628802233,2629,,,,,,,,,,,,,,,,,,
,0.00029691784533688746,0.00029691784533688746,2634,,,,,,,,,,,,,,,,,,
,0.0002968860664866101,0.0002968860664866101,2639,,,,,,,,,,,,,,,,,,
,0.00029685412636428263,0.00029685412636428263,2644,,,,,,,,,,,,,,,,,,
,0.00029682202500497343,0.00029682202500497343,2649,,,,,,,,,,,,,,,,,,
,0.0002967897624439277,0.0002967897624439277,2654,,,,,,,,,,,,,,,,,,
,0.0002967573387165679,0.0002967573387165679,2659,,,,,,,,,,,,,,,,,,
,0.0002967247538584933,0.0002967247538584933,2664,,,,,,,,,,,,,,,,,,
,0.00029669200790548013,0.00029669200790548013,2669,,,,,,,,,,,,,,,,,,
,0.00029665910089348146,0.00029665910089348146,2674,,,,,,,,,,,,,,,,,,
,0.00029662603285862714,0.00029662603285862714,2679,,,,,,,,,,,,,,,,,,
,0.0002965928038372239,0.0002965928038372239,2684,,,,,,,,,,,,,,,,,,
,0.00029655941386575536,0.00029655941386575536,2689,,,,,,,,,,,,,,,,,,
,0.00029652586298088154,0.00029652586298088154,2694,,,,,,,,,,,,,,,,,,
,0.0002964921512194393,0.0002964921512194393,2699,,,,,,,,,,,,,,,,,,
,0.00029645827861844216,0.00029645827861844216,2704,,,,,,,,,,,,,,,,,,
,0.00029642424521508017,0.00029642424521508017,2709,,,,,,,,,,,,,,,,,,
,0.00029639005104671996,0.00029639005104671996,2714,,,,,,,,,,,,,,,,,,
,0.0002963556961509047,0.0002963556961509047,2719,,,,,,,,,,,,,,,,,,
,0.000296321180565354,0.000296321180565354,2724,,,,,,,,,,,,,,,,,,
,0.0002962865043279638,0.0002962865043279638,2729,,,,,,,,,,,,,,,,,,
,0.00029625166747680666,0.00029625166747680666,2734,,,,,,,,,,,,,,,,,,
,0.00029621667005013124,0.00029621667005013124,2739,,,,,,,,,,,,,,,,,,
,0.00029618151208636264,0.00029618151208636264,2744,,,,,,,,,,,,,,,,,,
,0.0002961461936241021,0.0002961461936241021,2749,,,,,,,,,,,,,,,,,,
,0.0002961107147021273,0.0002961107147021273,2754,,,,,,,,,,,,,,,,,,
,0.000296075075359392,0.000296075075359392,2759,,,,,,,,,,,,,,,,,,
,0.0002960392756350258,0.0002960392756350258,2764,,,,,,,,,,,,,,,,,,
,0.0002960033155683349,0.0002960033155683349,2769,,,,,,,,,,,,,,,,,,
,0.00029596719519880114,0.00029596719519880114,2774,,,,,,,,,,,,,,,,,,
3,,,2775,,,,,,,,,,,,,,9.890884399414062,4.682638168334961,3.2084572315216064,0.3321634531021118,0.3389691412448883
3,,,2775,0.4146898090839386,0.04934776946902275,0.084316186606884,0.3526708781719208,5.046685218811035,0.8742918372154236,3.0092012882232666,0.19524984061717987,1.5869477987289429,0.18694274127483368,4.4333577156066895,3.8906397819519043,2.1258647441864014,,,,,
,0.00029593091456608256,0.00029593091456608256,2779,,,,,,,,,,,,,,,,,,
,0.00029589447371001305,0.00029589447371001305,2784,,,,,,,,,,,,,,,,,,
,0.00029585787267060257,0.00029585787267060257,2789,,,,,,,,,,,,,,,,,,
,0.00029582111148803683,0.00029582111148803683,2794,,,,,,,,,,,,,,,,,,
,0.00029578419020267734,0.00029578419020267734,2799,,,,,,,,,,,,,,,,,,
,0.0002957471088550615,0.0002957471088550615,2804,,,,,,,,,,,,,,,,,,
,0.0002957098674859023,0.0002957098674859023,2809,,,,,,,,,,,,,,,,,,
,0.0002956724661360887,0.0002956724661360887,2814,,,,,,,,,,,,,,,,,,
,0.0002956349048466849,0.0002956349048466849,2819,,,,,,,,,,,,,,,,,,
,0.0002955971836589311,0.0002955971836589311,2824,,,,,,,,,,,,,,,,,,
,0.00029555930261424283,0.00029555930261424283,2829,,,,,,,,,,,,,,,,,,
,0.0002955212617542113,0.0002955212617542113,2834,,,,,,,,,,,,,,,,,,
,0.0002954830611206029,0.0002954830611206029,2839,,,,,,,,,,,,,,,,,,
,0.00029544470075535973,0.00029544470075535973,2844,,,,,,,,,,,,,,,,,,
,0.0002954061807005992,0.0002954061807005992,2849,,,,,,,,,,,,,,,,,,
,0.00029536750099861384,0.00029536750099861384,2854,,,,,,,,,,,,,,,,,,
,0.00029532866169187184,0.00029532866169187184,2859,,,,,,,,,,,,,,,,,,
,0.0002952896628230163,0.0002952896628230163,2864,,,,,,,,,,,,,,,,,,
,0.0002952505044348656,0.0002952505044348656,2869,,,,,,,,,,,,,,,,,,
,0.00029521118657041345,0.00029521118657041345,2874,,,,,,,,,,,,,,,,,,
,0.0002951717092728283,0.0002951717092728283,2879,,,,,,,,,,,,,,,,,,
,0.00029513207258545396,0.00029513207258545396,2884,,,,,,,,,,,,,,,,,,
,0.0002950922765518091,0.0002950922765518091,2889,,,,,,,,,,,,,,,,,,
,0.00029505232121558735,0.00029505232121558735,2894,,,,,,,,,,,,,,,,,,
,0.0002950122066206573,0.0002950122066206573,2899,,,,,,,,,,,,,,,,,,
,0.00029497193281106227,0.00029497193281106227,2904,,,,,,,,,,,,,,,,,,
,0.0002949314998310206,0.0002949314998310206,2909,,,,,,,,,,,,,,,,,,
,0.00029489090772492525,0.00029489090772492525,2914,,,,,,,,,,,,,,,,,,
,0.0002948501565373438,0.0002948501565373438,2919,,,,,,,,,,,,,,,,,,
,0.00029480924631301864,0.00029480924631301864,2924,,,,,,,,,,,,,,,,,,
,0.0002947681770968668,0.0002947681770968668,2929,,,,,,,,,,,,,,,,,,
,0.00029472694893397966,0.00029472694893397966,2934,,,,,,,,,,,,,,,,,,
,0.00029468556186962346,0.00029468556186962346,2939,,,,,,,,,,,,,,,,,,
,0.00029464401594923856,0.00029464401594923856,2944,,,,,,,,,,,,,,,,,,
,0.0002946023112184399,0.0002946023112184399,2949,,,,,,,,,,,,,,,,,,
,0.0002945604477230168,0.0002945604477230168,2954,,,,,,,,,,,,,,,,,,
,0.00029451842550893285,0.00029451842550893285,2959,,,,,,,,,,,,,,,,,,
,0.0002944762446223258,0.0002944762446223258,2964,,,,,,,,,,,,,,,,,,
,0.00029443390510950794,0.00029443390510950794,2969,,,,,,,,,,,,,,,,,,
,0.00029439140701696524,0.00029439140701696524,2974,,,,,,,,,,,,,,,,,,
,0.0002943487503913583,0.0002943487503913583,2979,,,,,,,,,,,,,,,,,,
,0.00029430593527952133,0.00029430593527952133,2984,,,,,,,,,,,,,,,,,,
,0.00029426296172846287,0.00029426296172846287,2989,,,,,,,,,,,,,,,,,,
,0.0002942198297853652,0.0002942198297853652,2994,,,,,,,,,,,,,,,,,,
,0.0002941765394975847,0.0002941765394975847,2999,,,,,,,,,,,,,,,,,,
,0.0002941330909126513,0.0002941330909126513,3004,,,,,,,,,,,,,,,,,,
,0.00029408948407826915,0.00029408948407826915,3009,,,,,,,,,,,,,,,,,,
,0.0002940457190423158,0.0002940457190423158,3014,,,,,,,,,,,,,,,,,,
,0.0002940017958528427,0.0002940017958528427,3019,,,,,,,,,,,,,,,,,,
,0.0002939577145580748,0.0002939577145580748,3024,,,,,,,,,,,,,,,,,,
,0.0002939134752064107,0.0002939134752064107,3029,,,,,,,,,,,,,,,,,,
,0.0002938690778464226,0.0002938690778464226,3034,,,,,,,,,,,,,,,,,,
,0.0002938245225268561,0.0002938245225268561,3039,,,,,,,,,,,,,,,,,,
,0.00029377980929663023,0.00029377980929663023,3044,,,,,,,,,,,,,,,,,,
,0.00029373493820483747,0.00029373493820483747,3049,,,,,,,,,,,,,,,,,,
,0.00029368990930074356,0.00029368990930074356,3054,,,,,,,,,,,,,,,,,,
,0.00029364472263378747,0.00029364472263378747,3059,,,,,,,,,,,,,,,,,,
,0.00029359937825358147,0.00029359937825358147,3064,,,,,,,,,,,,,,,,,,
,0.00029355387620991105,0.00029355387620991105,3069,,,,,,,,,,,,,,,,,,
,0.00029350821655273456,0.00029350821655273456,3074,,,,,,,,,,,,,,,,,,
,0.0002934623993321836,0.0002934623993321836,3079,,,,,,,,,,,,,,,,,,
,0.0002934164245985628,0.0002934164245985628,3084,,,,,,,,,,,,,,,,,,
,0.00029337029240234956,0.00029337029240234956,3089,,,,,,,,,,,,,,,,,,
,0.0002933240027941943,0.0002933240027941943,3094,,,,,,,,,,,,,,,,,,
,0.0002932775558249202,0.0002932775558249202,3099,,,,,,,,,,,,,,,,,,
,0.0002932309515455232,0.0002932309515455232,3104,,,,,,,,,,,,,,,,,,
